play,author,act,scene,player,text,annotation,highlight,cutting,revision
,,2,2,HERMIA,"Alack, where are you speak, an if you hear,",,,,
,,2,2,HERMIA,"Speak, of all loves! I swoon almost with fear.",,,,
,,2,2,HERMIA,No? then I well perceive you all not nigh,,,,
,,2,2,HERMIA,Either death or you I'll find immediately.,,,,
,,2,2,StageDirection,Exit,,,,
,,3,1,StageDirection,ACT III,,,,
,,3,1,StageDirection,SCENE I. The wood. TITANIA lying asleep.,,,,
,,3,1,StageDirection,"Enter QUINCE, SNUG, BOTTOM, FLUTE, SNOUT, and STARVELING",,,,
,,3,1,BOTTOM,Are we all met?,,,,
,,3,1,QUINCE,"Pat, pat, and here's a marvellous convenient place",,,,
,,3,1,QUINCE,for our rehearsal. This green plot shall be our,,,,
,,3,1,QUINCE,"stage, this hawthorn-brake our tiring-house, and we",,,,
,,3,1,QUINCE,will do it in action as we will do it before the duke.,,,,
,,3,1,BOTTOM,"Peter Quince,--",,,,
,,3,1,QUINCE,"What sayest thou, bully Bottom?",,,,
,,3,1,BOTTOM,There are things in this comedy of Pyramus and,,,,
,,3,1,BOTTOM,"Thisby that will never please. First, Pyramus must",,,,
,,3,1,BOTTOM,"draw a sword to kill himself, which the ladies",,,,
,,3,1,BOTTOM,cannot abide. How answer you that?,,,,
,,3,1,SNOUT,"By'r lakin, a parlous fear.",,,,
,,3,1,STARVELING,"I believe we must leave the killing out, when all is done.",,,,
,,3,1,BOTTOM,Not a whit: I have a device to make all well.,,,,
,,3,1,BOTTOM,"Write me a prologue, and let the prologue seem to",,,,
,,3,1,BOTTOM,"say, we will do no harm with our swords, and that",,,,
,,3,1,BOTTOM,"Pyramus is not killed indeed, and, for the more",,,,
,,3,1,BOTTOM,"better assurance, tell them that I, Pyramus, am not",,,,
,,3,1,BOTTOM,"Pyramus, but Bottom the weaver: this will put them",,,,
,,3,1,BOTTOM,out of fear.,,,,
,,3,1,QUINCE,"Well, we will have such a prologue, and it shall be",,,,
,,3,1,QUINCE,written in eight and six.,,,,
,,3,1,BOTTOM,"No, make it two more, let it be written in eight and eight.",,,,
,,3,1,SNOUT,Will not the ladies be afeard of the lion?,,,,
,,3,1,STARVELING,"I fear it, I promise you.",,,,
,,3,1,BOTTOM,"Masters, you ought to consider with yourselves: to",,,,
,,3,1,BOTTOM,"bring in--God shield us!--a lion among ladies, is a",,,,
,,3,1,BOTTOM,"most dreadful thing, for there is not a more fearful",,,,
,,3,1,BOTTOM,"wild-fowl than your lion living, and we ought to",,,,
,,3,1,BOTTOM,look to 't.,,,,
,,3,1,SNOUT,Therefore another prologue must tell he is not a lion.,,,,
,,3,1,BOTTOM,"Nay, you must name his name, and half his face must",,,,
,,3,1,BOTTOM,be seen through the lion's neck: and he himself,,,,
,,3,1,BOTTOM,"must speak through, saying thus, or to the same",,,,
,,3,1,BOTTOM,"defect,--'Ladies,'--or 'Fair-ladies--I would wish",,,,
,,3,1,BOTTOM,"You,'--or 'I would request you,'--or 'I would",,,,
,,3,1,BOTTOM,"entreat you,--not to fear, not to tremble: my life",,,,
,,3,1,BOTTOM,"for yours. If you think I come hither as a lion, it",,,,
,,3,1,BOTTOM,"were pity of my life: no I am no such thing, I am a",,,,
,,3,1,BOTTOM,"man as other men are,' and there indeed let him name",,,,
,,3,1,BOTTOM,"his name, and tell them plainly he is Snug the joiner.",,,,
,,3,1,QUINCE,"Well it shall be so. But there is two hard things,",,,,
,,3,1,QUINCE,"that is, to bring the moonlight into a chamber, for,",,,,
,,3,1,QUINCE,"you know, Pyramus and Thisby meet by moonlight.",,,,
,,3,1,SNOUT,Doth the moon shine that night we play our play?,,,,
,,3,1,BOTTOM,"A calendar, a calendar! look in the almanac, find",,,,
,,3,1,BOTTOM,"out moonshine, find out moonshine.",,,,
,,3,1,QUINCE,"Yes, it doth shine that night.",,,,
,,3,1,BOTTOM,"Why, then may you leave a casement of the great",,,,
,,3,1,BOTTOM,"chamber window, where we play, open, and the moon",,,,
,,3,1,BOTTOM,may shine in at the casement.,,,,
,,3,1,QUINCE,"Ay, or else one must come in with a bush of thorns",,,,
,,3,1,QUINCE,"and a lanthorn, and say he comes to disfigure, or to",,,,
,,3,1,QUINCE,"present, the person of Moonshine. Then, there is",,,,
,,3,1,QUINCE,another thing: we must have a wall in the great,,,,
,,3,1,QUINCE,"chamber, for Pyramus and Thisby says the story, did",,,,
,,3,1,QUINCE,talk through the chink of a wall.,,,,
,,3,1,SNOUT,"You can never bring in a wall. What say you, Bottom?",,,,
,,3,1,BOTTOM,Some man or other must present Wall: and let him,,,,
,,3,1,BOTTOM,"have some plaster, or some loam, or some rough-cast",,,,
,,3,1,BOTTOM,"about him, to signify wall, and let him hold his",,,,
,,3,1,BOTTOM,"fingers thus, and through that cranny shall Pyramus",,,,
,,3,1,BOTTOM,and Thisby whisper.,,,,
,,3,1,QUINCE,"If that may be, then all is well. Come, sit  down,",,,,
,,3,1,QUINCE,"every mother's son, and rehearse your parts.",,,,
,,3,1,QUINCE,"Pyramus, you begin: when you have spoken your",,,,
,,3,1,QUINCE,"speech, enter into that brake: and so every one",,,,
,,3,1,QUINCE,according to his cue.,,,,
,,3,1,StageDirection,Enter PUCK behind,,,,
,,3,1,PUCK,"What hempen home-spuns have we swaggering here,",,,,
,,3,1,PUCK,So near the cradle of the fairy queen?,,,,
,,3,1,PUCK,"What, a play toward! I'll be an auditor,",,,,
,,3,1,PUCK,"An actor too, perhaps, if I see cause.",,,,
,,3,1,QUINCE,"Speak, Pyramus. Thisby, stand forth.",,,,
,,3,1,BOTTOM,"Thisby, the flowers of odious savours sweet,--",,,,
,,3,1,QUINCE,"Odours, odours.",,,,
,,3,1,BOTTOM,--odours savours sweet:,,,,
,,3,1,BOTTOM,"So hath thy breath, my dearest Thisby dear.",,,,
,,3,1,BOTTOM,"But hark, a voice! stay thou but here awhile,",,,,
,,3,1,BOTTOM,And by and by I will to thee appear.,,,,
,,3,1,StageDirection,Exit,,,,
,,3,1,PUCK,A stranger Pyramus than e'er played here.,,,,
,,3,1,StageDirection,Exit,,,,
,,3,1,FLUTE,Must I speak now?,,,,
,,3,1,QUINCE,"Ay, marry, must you, for you must understand he goes",,,,
,,3,1,QUINCE,"but to see a noise that he heard, and is to come again.",,,,
,,3,1,FLUTE,"Most radiant Pyramus, most lily-white of hue,",,,,
,,3,1,FLUTE,"Of colour like the red rose on triumphant brier,",,,,
,,3,1,FLUTE,"Most brisky juvenal and eke most lovely Jew,",,,,
,,3,1,FLUTE,"As true as truest horse that yet would never tire,",,,,
,,3,1,FLUTE,"I'll meet thee, Pyramus, at Ninny's tomb.",,,,
,,3,1,QUINCE,"Ninus' tomb,' man: why, you must not speak that",,,,
,,3,1,QUINCE,"yet, that you answer to Pyramus: you speak all your",,,,
,,3,1,QUINCE,"part at once, cues and all Pyramus enter: your cue",,,,
,,3,1,QUINCE,"is past, it is, 'never tire.'",,,,
,,3,1,FLUTE,"O,--As true as truest horse, that yet would",,,,
,,3,1,FLUTE,never tire.,,,,
,,3,1,StageDirection,"Re-enter PUCK, and BOTTOM with an ass's head",,,,
,,3,1,BOTTOM,"If I were fair, Thisby, I were only thine.",,,,
,,3,1,QUINCE,"O monstrous! O strange! we are haunted. Pray,",,,,
,,3,1,QUINCE,"masters! fly, masters! Help!",,,,
,,3,1,StageDirection,"Exeunt QUINCE, SNUG, FLUTE, SNOUT, and STARVELING",,,,
,,3,1,PUCK,"I'll follow you, I'll lead you about a round,",,,,
,,3,1,PUCK,"Through bog, through bush, through brake, through brier:",,,,
,,3,1,PUCK,"Sometime a horse I'll be, sometime a hound,",,,,
,,3,1,PUCK,"A hog, a headless bear, sometime a fire,",,,,
,,3,1,PUCK,"And neigh, and bark, and grunt, and roar, and burn,",,,,
,,3,1,PUCK,"Like horse, hound, hog, bear, fire, at every turn.",,,,
,,3,1,StageDirection,Exit,,,,
,,3,1,BOTTOM,Why do they run away? this is a knavery of them to,,,,
,,3,1,BOTTOM,make me afeard.,,,,
,,3,1,StageDirection,Re-enter SNOUT,,,,
,,3,1,SNOUT,"O Bottom, thou art changed! what do I see on thee?",,,,
,,3,1,BOTTOM,"What do you see? you see an asshead of your own, do",,,,
,,3,1,BOTTOM,you?,,,,
,,3,1,StageDirection,Exit SNOUT,,,,
,,3,1,StageDirection,Re-enter QUINCE,,,,
,,3,1,QUINCE,"Bless thee, Bottom! bless thee! thou art",,,,
,,3,1,QUINCE,translated.,,,,
,,3,1,StageDirection,Exit,,,,
,,3,1,BOTTOM,"I see their knavery: this is to make an ass of me,",,,,
,,3,1,BOTTOM,"to fright me, if they could. But I will not stir",,,,
,,3,1,BOTTOM,"from this place, do what they can: I will walk up",,,,
,,3,1,BOTTOM,"and down here, and I will sing, that they shall hear",,,,
,,3,1,BOTTOM,I am not afraid.,,,,
,,3,1,StageDirection,Sings,,,,
,,3,1,BOTTOM,"The ousel cock so black of hue,",,,,
,,3,1,BOTTOM,"With orange-tawny bill,",,,,
,,3,1,BOTTOM,"The throstle with his note so true,",,,,
,,3,1,BOTTOM,"The wren with little quill,--",,,,
,,3,1,TITANIA,[Awaking]  What angel wakes me from my flowery bed?,,,,
,,3,1,BOTTOM,[Sings],,,,
,,3,1,BOTTOM,"The finch, the sparrow and the lark,",,,,
,,3,1,BOTTOM,"The plain-song cuckoo gray,",,,,
,,3,1,BOTTOM,"Whose note full many a man doth mark,",,,,
,,3,1,BOTTOM,"And dares not answer nay,--",,,,
,,3,1,BOTTOM,"for, indeed, who would set his wit to so foolish",,,,
,,3,1,BOTTOM,"a bird? who would give a bird the lie, though he cry",,,,
,,3,1,BOTTOM,cuckoo' never so?,,,,
,,3,1,TITANIA,"I pray thee, gentle mortal, sing again:",,,,
,,3,1,TITANIA,"Mine ear is much enamour'd of thy note,",,,,
,,3,1,TITANIA,"So is mine eye enthralled to thy shape,",,,,
,,3,1,TITANIA,And thy fair virtue's force perforce doth move me,,,,
,,3,1,TITANIA,"On the first view to say, to swear, I love thee.",,,,
,,3,1,BOTTOM,"Methinks, mistress, you should have little reason",,,,
,,3,1,BOTTOM,"for that: and yet, to say the truth, reason and",,,,
,,3,1,BOTTOM,"love keep little company together now-a-days, the",,,,
,,3,1,BOTTOM,more the pity that some honest neighbours will not,,,,
,,3,1,BOTTOM,"make them friends. Nay, I can gleek upon occasion.",,,,
,,3,1,TITANIA,Thou art as wise as thou art beautiful.,,,,
,,3,1,BOTTOM,"Not so, neither: but if I had wit enough to get out",,,,
,,3,1,BOTTOM,"of this wood, I have enough to serve mine own turn.",,,,
,,3,1,TITANIA,Out of this wood do not desire to go:,,,,
,,3,1,TITANIA,"Thou shalt remain here, whether thou wilt or no.",,,,
,,3,1,TITANIA,"I am a spirit of no common rate,",,,,
,,3,1,TITANIA,"The summer still doth tend upon my state,",,,,
,,3,1,TITANIA,"And I do love thee: therefore, go with me,",,,,
,,3,1,TITANIA,"I'll give thee fairies to attend on thee,",,,,
,,3,1,TITANIA,"And they shall fetch thee jewels from the deep,",,,,
,,3,1,TITANIA,"And sing while thou on pressed flowers dost sleep,",,,,
,,3,1,TITANIA,And I will purge thy mortal grossness so,,,,
,,3,1,TITANIA,That thou shalt like an airy spirit go.,,,,
,,3,1,TITANIA,Peaseblossom! Cobweb! Moth! and Mustardseed!,,,,
,,3,1,StageDirection,"Enter PEASEBLOSSOM, COBWEB, MOTH, and MUSTARDSEED",,,,
,,3,1,PEASEBLOSSOM,Ready.,,,,
,,3,1,COBWEB,And I.,,,,
,,3,1,MOTH,And I.,,,,
,,3,1,MUSTARDSEED,And I.,,,,
,,3,1,ALL,Where shall we go?,,,,
,,3,1,TITANIA,"Be kind and courteous to this gentleman,",,,,
,,3,1,TITANIA,"Hop in his walks and gambol in his eyes,",,,,
,,3,1,TITANIA,"Feed him with apricocks and dewberries,",,,,
,,3,1,TITANIA,"With purple grapes, green figs, and mulberries,",,,,
,,3,1,TITANIA,"The honey-bags steal from the humble-bees,",,,,
,,3,1,TITANIA,And for night-tapers crop their waxen thighs,,,,
,,3,1,TITANIA,"And light them at the fiery glow-worm's eyes,",,,,
,,3,1,TITANIA,"To have my love to bed and to arise,",,,,
,,3,1,TITANIA,And pluck the wings from Painted butterflies,,,,
,,3,1,TITANIA,To fan the moonbeams from his sleeping eyes:,,,,
,,3,1,TITANIA,"Nod to him, elves, and do him courtesies.",,,,
,,3,1,PEASEBLOSSOM,"Hail, mortal!",,,,
,,3,1,COBWEB,Hail!,,,,
,,3,1,MOTH,Hail!,,,,
,,3,1,MUSTARDSEED,Hail!,,,,
,,3,1,BOTTOM,"I cry your worship's mercy, heartily: I beseech your",,,,
,,3,1,BOTTOM,worship's name.,,,,
,,3,1,COBWEB,Cobweb.,,,,
,,3,1,BOTTOM,"I shall desire you of more acquaintance, good Master",,,,
,,3,1,BOTTOM,"Cobweb: if I cut my finger, I shall make bold with",,,,
,,3,1,BOTTOM,"you. Your name, honest gentleman?",,,,
,,3,1,PEASEBLOSSOM,Peaseblossom.,,,,
,,3,1,BOTTOM,"I pray you, commend me to Mistress Squash, your",,,,
,,3,1,BOTTOM,"mother, and to Master Peascod, your father. Good",,,,
,,3,1,BOTTOM,"Master Peaseblossom, I shall desire you of more",,,,
,,3,1,BOTTOM,"acquaintance too. Your name, I beseech you, sir?",,,,
,,3,1,MUSTARDSEED,Mustardseed.,,,,
,,3,1,BOTTOM,"Good Master Mustardseed, I know your patience well:",,,,
,,3,1,BOTTOM,"that same cowardly, giant-like ox-beef hath",,,,
,,3,1,BOTTOM,devoured many a gentleman of your house: I promise,,,,
,,3,1,BOTTOM,you your kindred had made my eyes water ere now. I,,,,
,,3,1,BOTTOM,"desire your more acquaintance, good Master",,,,
,,3,1,BOTTOM,Mustardseed.,,,,
,,3,1,TITANIA,"Come, wait upon him, lead him to my bower.",,,,
,,3,1,TITANIA,"The moon methinks looks with a watery eye,",,,,
,,3,1,TITANIA,"And when she weeps, weeps every little flower,",,,,
,,3,1,TITANIA,Lamenting some enforced chastity.,,,,
,,3,1,TITANIA,Tie up my love's tongue bring him silently.,,,,
,,3,1,StageDirection,Exeunt,,,,
,,3,2,StageDirection,SCENE II. Another part of the wood.,,,,
,,3,2,StageDirection,Enter OBERON,,,,
,,3,2,OBERON,"I wonder if Titania be awaked,",,,,
,,3,2,OBERON,"Then, what it was that next came in her eye,",,,,
,,3,2,OBERON,Which she must dote on in extremity.,*She must love to the highest degree.*,,,
,,3,2,StageDirection,Enter PUCK,,,,
,,3,2,OBERON,Here comes my messenger.,,,,
,,3,2,OBERON,"How now, mad spirit!",,,,
,,3,2,OBERON,What night-rule now about this haunted grove?,"**Night-rule:**  chaos or lack of order.  This is part of the theme that in Shakespeare's time, deviation from the prescribed social order creates disorder on the large and small scale.  **Haunted**, in this case, means regularly visited rather than ghostly.",haunted,,
,,3,2,PUCK,My mistress with a monster is in love.,**PERFORMANCE TIP:** What is Puck's attitude when delivering this line?  Is he horrified?  Amused?  Make a strong choice and play it!  Look to the rest of the speech for clues.,,,
,,3,2,PUCK,"Near to her close and consecrated bower,",Close in this case means hidden.  A bower is a shady clearing in a garden or forest.,close,,
,,3,2,PUCK,"While she was in her dull and sleeping hour,",*While she was asleep.*,,,
,,3,2,PUCK,"A crew of patches, rude mechanicals,",**patches:** simple (not smart) people; **rude:** unsophisticated; **mechanicals:** workers,mechanicals,,
,,3,2,PUCK,"That work for bread upon Athenian stalls,",*They earn their livings in shops or booths (stalls.)*,,,
,,3,2,PUCK,Were met together to rehearse a play,,,,
,,3,2,PUCK,Intended for great Theseus' nuptial-day.,**nuptial day** wedding day,nuptial day,,
,,3,2,PUCK,"The shallowest thick-skin of that barren sort,","*The one who played Pyramus who was the stupidest of them, sat in the bushes after finishing his scene to wait for his next cue.*",,,
,,3,2,PUCK,"Who Pyramus presented, in their sport",ibid1,,,
,,3,2,PUCK,Forsook his scene and enter'd in a brake,ibid2,,,
,,3,2,PUCK,"When I did him at this advantage take,",,,,
,,3,2,PUCK,An ass's nole I fixed on his head:,**ass's nole:** donkey's head,ass's nole,,
,,3,2,PUCK,"Anon his Thisbe must be answered,","**Anon:** Soon;  **mimic:** An actor;  **fowler:** a bird hunter; russet-pated choughs: an antiquated term for [brown-headed jackdaws](https://en.wikipedia.org/wiki/Western_jackdaw) or crows; **sever themselves:** go in seperate directions  *Soon after, he had to go back on stage to answer Thisbe, so he went back on stage.  When the other actors saw him, they ran away like a bunch of geese frightened by a gunshot.*",,,
,,3,2,PUCK,"And forth my mimic comes. When they him spy,",ibid1,,,
,,3,2,PUCK,"As wild geese that the creeping fowler eye,",ibid2,,,
,,3,2,PUCK,"Or russet-pated choughs, many in sort,",ibid3,,,
,,3,2,PUCK,"Rising and cawing at the gun's report,",ibid4,,,
,,3,2,PUCK,"Sever themselves and madly sweep the sky,",ibid5,,,
,,3,2,PUCK,"So, at his sight, away his fellows fly,",ibid6,,,
,,3,2,PUCK,"And, at our stamp, here o'er and o'er one falls,","In folk stories, Puck has can shake the ground by stomping (stamping) his foot.  According to the Folger edition of the play: ""his use of 'our' is puzzling.  It has been suggested that 'at our stamp' is a misprint of 'at a stump.'""  This line can be interpreted as:  *When one of them heard my footsteps, he fell over (frightened)*  OR *One of them fell over a tree stump (as he was running).*  Both fit the meter of the line, so either version can be used.",,,
,,3,2,PUCK,He murder cries and help from Athens calls.,"*He (the one who fell) yelled ""murder"" and called for help from Athens.*",,,
,,3,2,PUCK,"Their sense thus weak, lost with their fears","*With their common sense weakened by the strength of their fear, they believed that inanimate objects were trying to harm them.*",,,
,,3,2,PUCK,"thus strong,",ibid1,,,
,,3,2,PUCK,"Made senseless things begin to do them wrong,",ibid2,,,
,,3,2,PUCK,"For briers and thorns at their apparel snatch,","**yielders: cowards** Briars and thorns snagged their clothing, including sleeves and hats.  Everything seems to be on the attack to a coward*",,,
,,3,2,PUCK,"Some sleeves, some hats, from yielders all",ibid1,,,
,,3,2,PUCK,things catch.,ibid2,,,
