play,author,act,scene,player,text,annotation,highlight,cutting,revision
,,1,9,,Than faults may shake our frames -- let me be bold;,,,,
,,1,9,,I do arrest your words. Be that you are;,**arrest** halt,arrest,,
,,1,9,,"That is, a woman. If you be more, you're none.",This is Angelo's fifth attempt to say what he means,If you be more,,
,,1,9,,"If you be one, as you are well expressed",,,,
,,1,9,,"By all external warrants, show it now,",**warrants** orders,warrants,,
,,1,9,,By putting on the destined livery.,"**livery** servant uniform; here Angelo means, as a woman, you are destined to be a man's sexual partner.",livery,,
,,1,9,ISABEL,"I have no tongue but one. Gentle my lord,",,,,
,,1,9,,Let me entreat you speak the former language.,"I beg you to speak more clearly, in the language of law and religion",entreat,,
,,1,9,ANGELO,"Plainly conceive, I love you.",His sixth attempt. Most direct. Biggest risk.,Plainly conceive,,
,,1,9,ISABEL,"My brother did love Juliet,",,,,
,,1,9,,And you tell me that he shall die for't.,,,,
,,1,9,ANGELO,"He shall not, Isabel, if you give me love.",,,,
,,1,9,ISABEL,"I know your virtue hath a license in't,",**license** freedom/power,license,,
,,1,9,,"Which seems a little fouler than it is,",,,,
,,1,9,,To pluck on others.,"Is he testing her? If she says pardon Claudio, it's not that big a deal, she is vulnerable here. If she refuses because it is too horrible, she is condemning her brother. ",pluck on others,,
,,1,9,ANGELO,"Believe me, on mine honor,",,,,
,,1,9,,My words express my purpose.,,,,
,,1,9,ISABEL,"Ha? Little honor, to be much believed,",,,,
,,1,9,,"And most pernicious purpose! Seeming, seeming!",**pernicious** evil purpose. Angelo has been deceiving Isabel as to his true purpose. ,pernicious,,
,,1,9,,"I will proclaim thee, Angelo; look for't.",denounce,proclaim,,
,,1,9,,"Sign me a present pardon for my brother,",,,,
,,1,9,,Or with an outstretched throat I'll tell the world aloud,,,,
,,1,9,,What man thou art.,,,,
,,1,9,ANGELO,"Who will believe thee, Isabel?",,,,
,,1,9,,"My unsoiled name, th'austereness of my life,",,,,
,,1,9,,"My vouch against you, and my place i'th' state,",,,,
,,1,9,,Will so your accusation overweigh,,,,
,,1,9,,"That you shall stifle in your own report,",,,,
,,1,9,,"And smell of calumny. I have begun,","**calumny** lies, slander",calumny,,
,,1,9,,And now I give my sensual race the rein.,give my sexual desire free rein (what might he be doing physically?),sensual race,,
,,1,9,,Fit thy consent to my sharp appetite.,,,,
,,1,9,,Lay by all nicety and prolixious blushes,**prolixious** superfluous or tedious,prolixious,,
,,1,9,,That banish what they sue for. Redeem thy brother,"**banish what they sue for** Angelo is saying that Isabel charms him, but then banishes him for responding. ",banish what they sue for,,
,,1,9,,"By yielding up thy body to my will,",,,,
,,1,9,,"Or else he must not only die the death,",,,,
,,1,9,,But thy unkindness shall his death draw out,,,,
,,1,9,,"To ling'ring sufferance. Answer me tomorrow,",,,,
,,1,9,,"Or by the affection that now guides me most,",,,,
,,1,9,,"I'll prove a tyrant to him. As for you,",,,,
,,1,9,,Say what you can; my false o'erweighs your true. Exit Angelo.,**o'erweighs** outweighs/has more power,o'erweighs,,
,,1,9,ISABEL,"To whom should I complain? Did I tell this,",,,,
,,1,9,,"Who would believe me? O perilous mouths,",**perilous** dangerous,perilous,,
,,1,9,,That bear in them one and the selfsame tongue,,,,
,,1,9,,"Either of condemnation or approof,",**approof** approval,approof,,
,,1,9,,"Bidding the law make curtsy to their will,",,,,
,,1,9,,"Hooking both right and wrong to th' appetite,",Angelo's morals change based on his sexual appetite. ,Hooking both right and wrong to th' appetite.,,
,,1,9,,To follow as it draws! I'll to my brother.,,,,
,,1,9,,"Though he hath fall'n by prompture of the blood,",**prompture of the blood** sexual desire,prompture of the blood,,
,,1,9,,Yet hath he in him such a mind of honor,,,,
,,1,9,,That had he twenty heads to tender down,,,,
,,1,9,,"On twenty bloody blocks, he'd yield them up",,,,
,,1,9,,Before his sister should her body stoop,,,,
,,1,9,,To such abhorred pollution.,,,,
,,1,9,,"Then Isabel live chaste, and brother die:",Huge decision.,,,
,,1,9,,More than our brother is our chastity.,,,,
,,1,9,,"I'll tell him yet of Angelo's request,",,,,
,,1,9,,"And fit his mind to death, for his soul's rest. Exit Isabel.",,,,
,,1,9,StageDirection,intermission?),,,,
,,1,10,StageDirection,Scene Ten,,,,
,,1,10,StageDirection,"Enter Duke, Claudio, and Provost.",,,,
,,1,10,DUKE,So then you hope of pardon from Lord Angelo?,,,,
,,1,10,CLAUDIO,The miserable have no other medicine,,,,
,,1,10,,But only hope.,,,,
,,1,10,,"I've hope to live, and am prepared to die.",,,,
,,1,10,DUKE,Be absolute for death. Either death or life,"**absolute** as in free from doubt; ie, resolved to die. This entire speech is enjambed and offers a dark view of life and no sense of a Christian afterlife, which tells us more about the Duke than anything else.",absolute,,
,,1,10,,Shall thereby be the sweeter. Reason thus with life:,"**Reason** in this sense means to argue or debate with. This begins a lengthy passage in conversation with Life, as suggested in the previous line. This debate, in which the Duke is telling Claudio what to say to Life that he may be better prepared for death, continues through line 38.",Reason,,
,,1,10,,"If I do lose thee, I do lose a thing",,,,
,,1,10,,"That none but fools would keep. A breath thou art,",,,,
,,1,10,,Servile to all the skyey influences,"**skyey influences** can be doubly understood as both the will and whims of God, or the forces of astrology. The suggestion is that life is just a breath, keeping the body going only as long as God or the stars dictate.",skyey influences,,
,,1,10,,That dost this habitation where thou keep'st,,,,
,,1,10,,"Hourly afflict. Merely thou art death's fool,",,,,
,,1,10,,"For him thou labour'st by thy flight to shun,",,,,
,,1,10,,"And yet run'st toward him still. Thou art not noble,",**still** as in always,still,,
,,1,10,,"For all th'accommodations that thou bear'st,","For all **th'accommodations that thou bear'st** or in other words, For all the conveniences and comforts that you make use of ",th'accommodations that thou bear'st,,
,,1,10,,"Are nursed by baseness. Thou'rt by no means valiant,","The **baseness** referred to here are the low and humble things of life that prevent it from being noble, as he begins the thought on line 13.",baseness,,
,,1,10,,For thou dost fear the soft and tender fork,**fork** is being used as metonymy for a forked tongue,fork,,
,,1,10,,"Of a poor worm. Thy best of rest is sleep,","**worm**, i.e., a poor snake",worm,,
,,1,10,,"And that thou oft provok'st, yet grossly fear'st","The Duke is comparing death to simply a really long sleep, suggesting that Claudio **provok'st** (or invites/summons) sleep, but **grossly** (or stupidly) fears death, which is nothing more than a good long sleep.",provok'st;fear'st,,
,,1,10,,"Thy death, which is no more. Thou art not thy self,",ibid1,,,
,,1,10,,For thou exist'st on many a thousand grains,"You are nothing but dust. See [Genesis 3:19, King James Version](https://www.biblegateway.com/passage/?search=Genesis%203%3A19&version=KJV) ",,,
,,1,10,,"That issue out of dust. Happy thou art not,",ibid1,,,
,,1,10,,"For what thou hast not, still thou striv'st to get,",,,,
,,1,10,,"And what thou hast, forget'st. Thou art not certain,",,,,
,,1,10,,For thy complexion shifts to strange effects,"Your **complexion**, or temperament, changes like the phases of the moon.",complexion,,
,,1,10,,"After the moon. If thou art rich, thou'rt poor,",See [Revelations 3:17](https://www.biblegateway.com/passage/?search=Revelations+3%3A17&version=KJV),,,
,,1,10,,"For like an ass whose back with ingots bow,","All the riches you carry around, like a donkey whose back is weighed down with heavy **ingots**, or gold bars, don't help you, and you have to leave them behind when you die.",ingots,,
,,1,10,,"Thou bear'st thy heavy riches but a journey,",ibid 1,,,
,,1,10,,"And death unloads thee. Friend hast thou none,",ibid 2,,,
,,1,10,,"For thine own bowels, which do call thee sire,","""thine own **bowels**"", i.e., your own children.",bowels,,
,,1,10,,"The mere effusion of thy proper loins,","The issue of your own blood, i.e., your own children, restating the line above",thy proper loins,,
,,1,10,,"Do curse the gout, serpigo, and the rheum,","**serpigo** is a skin disease, like ringworm, and **rheum** is a disease of the joints, like rheumatism",serpigo; rheum,,
,,1,10,,For ending thee no sooner. Thou hast nor youth nor age,,,,
,,1,10,,But as it were an after-dinner's sleep,An **after-dinner's** sleep is an afternoon nap.,after-dinner's,,
,,1,10,,Dreaming on both; for all thy blesséd youth,"All your youth simply continues to age, asking for help from the **palsied eld**, or shaky elderly folks.",palsied eld,,
,,1,10,,"Becomes as agéd, and doth beg the alms",ibid 1,,,
,,1,10,,"Of palsied eld; and when thou art old and rich,",ibid 2,,,
,,1,10,,"Thou hast neither heat, affection, limb, nor beauty","Once you get old, you no longer have **heat** or sexual desire, affection, **limb** or agility, or beauty enough to enjoy your wealth.",heat; limb,,
,,1,10,,To make thy riches pleasant. What's in this,ibid 1,,,
,,1,10,,That bears the name of life? Yet in this life,,,,
,,1,10,,Lie hid more thousand deaths; yet death we fear,Hidden in life are more than a thousand ways to die.,,,
,,1,10,,That makes these odds all even.,Death will settle the final score.,,,
,,1,10,CLAUDIO,I humbly thank you.,This is a shared verse line with the end of the Duke's speech; could be funny if Claudio just want this unhelpful gloomy guy to go away.,humbly,,
,,1,10,,"To sue to live, I find I seek to die,",See [Matthew 16:25](https://www.biblegateway.com/passage/?search=matthew+16%3A25&version=KJV),,,
,,1,10,,"And seeking death, find life. Let it come on.",ibid 1,,,
,,1,10,StageDirection,Enter Isabel.,,,,
,,1,10,ISABEL,"What ho! Peace here; grace, and good company!",,,,
,,1,10,PROVOST,"Who's there? Come in, the wish deserves a welcome.",Such good wishes deserve a warm welcome.,the wish deserves a welcome.,,
,,1,10,DUKE,"Dear sir, 'ere long I'll visit you again.",,,,
,,1,10,CLAUDIO,"Most holy sir, I thank you.",,,,
,,1,10,ISABEL,My business is a word or two with Claudio.,,,,
,,1,10,PROVOST,"And very welcome. -- Look, signior, here's your sister.",,,,
,,1,10,DUKE,"Provost, a word with you.",,,,
,,1,10,PROVOST,As many as you please.,,,,
,,1,10,DUKE,"Bring me to hear them speak, where I may be",The Duke is asking the Provost to hide him somewhere where he can eavesdrop onto their conversation. ,Bring me to hear them speak,,
,,1,10,,conceal'd.,ibid 1,,,
,,1,10,CLAUDIO,"Now sister, what's the comfort?",,,,
,,1,10,ISABEL,"Why,",,,,
,,1,10,,"As all comforts are: most good, most good indeed.",,,,
,,1,10,,"Lord Angelo, having affairs to heaven,",Lord Angelo has **affairs** or business with heaven,affairs,,
,,1,10,,"Intends you for his swift ambassador,",,,,
,,1,10,,Where you shall be an everlasting leiger.,"An everlasting **leiger** is a permanent resident ambassador. Isabel is trying to paint a beautiful picture of Claudio's impending heavenly role, while emphasizing its permanence.",leiger,,
,,1,10,,Therefore your best appointment make with speed.,**appointment** in this sense refers to preparations. Isabel is counseling her brother to prepare quickly for his execution.,appointment,,
,,1,10,,Tomorrow you set on.,"Tomorrow Claudio will **set on**, or go forward. To death.",set on,,
,,1,10,CLAUDIO,Is there no remedy?,,,,
,,1,10,ISABEL,"None, but such remedy, as to save a head,",,,,
,,1,10,,To cleave a heart in twain.,To **cleave a heart in twain** would be to break a heart in two. The only remedy Isabel can offer to save Claudio's head would break her own heart.,cleave a heart in twain,,
,,1,10,CLAUDIO,But is there any?,"He is desperate for any possibility, because he is afraid.",any,,
,,1,10,ISABEL,"Yes, brother, you may live.",,,,
,,1,10,,"There is a devilish mercy in the judge,","The **devilish mercy** Isabel mentions here is a play on words, since mercy comes from God, and should be coming from him through Angelo as a spiritual advisor, who instead seems to be a devil in disguise.",,,
,,1,10,,"If you'll implore it, that will free your life,","The mercy she mentions in the previous line might, in fact, save his physical life, but it will **fetter** or bind Claudio to a spiritual death, or a death of his soul.",,,
,,1,10,,But fetter you till death.,ibid 1,fetter,,
,,1,10,CLAUDIO,Perpetual durance?,"**Perpetual durance** is eternal imprisonment, of the soul, specifically in this sense.",perpetual durance,,
,,1,10,ISABEL,"Ay, just, perpetual durance; a restraint,","This eternal imprisonment of the soul would be a restraining influence, so that even if Claudio had all the **vastidity** or vastness of the world, he would be restrained to a **determin'd** or limited **scope** or ability to act. An interesting note here is that the OED mentions this line as the first known usage of the quadrisyllabic ""vastidity,"" suggesting that it may be a term invented by Shakespeare.",,,
,,1,10,,"Though all the world's vastidity you had,",,vastidity,,
,,1,10,,To a determin'd scope.,,determin'd scope,,
,,1,10,CLAUDIO,But in what nature?,,,,
,,1,10,ISABEL,"In such a one as you consenting to't,",,,,
,,1,10,,"Would bark your honor from that trunk you bear,","To **bark** a tree is to strip the tree of its bark, eventually killing the tree. Here Isabel is suggesting that the one path to deliverance for Claudio would strip him of his honor and leave him naked, eventually leading to the death of his soul.",bark,,
,,1,10,,And leave you naked.,ibid 1,,,
,,1,10,CLAUDIO,Let me know the point.,"Like Isabel with Angelo in the previous scene, Claudio cannot understand what she's getting at, because she is talking around the thing.",point,,
,,1,10,ISABEL,"O, I do fear thee Claudio, and I quake",,,,
,,1,10,,"Lest thou a feverous life should'st entertain,","Isabel is concerned that Claudio would choose a **feverous** or sick, sinful life, and care more about adding six or 7 more years to that life than his enternal honor.",feverous,,
,,1,10,,And six or seven winters more respect,,,,
,,1,10,,Then a perpetual honor. Dar'st thou die?,,,,
,,1,10,,"The sense of death is most in apprehension,",The fear of death is worse than death itself,"The sense of death is most in apprehension,",,
,,1,10,,And the poor beetle that we tread upon,Every living thing must die. A great giant and a tiny beetle both suffer the very same pangs of death.,And the poor beetle that we tread upon,,
,,1,10,,In corporal sufferance finds a pang as great,ibid 1,,,
,,1,10,,As when a giant dies.,ibid 2,,,
,,1,10,CLAUDIO,Why give you me this shame?,,,,
,,1,10,,Think you I can a resolution fetch,"How am I supposed to find strength in what I have to do from all of your **flow'ry** showy, poetic words?",flow'ry,,
,,1,10,,"From flow'ry tenderness? If I must die,",ibid 1,,,
,,1,10,,"I will encounter darkness as a bride,","**darkness** means death, in this case.",darkness,,
,,1,10,,And hug it in mine arms.,,,,
,,1,10,ISABEL,There spake my brother; there my father's grave,,,,
,,1,10,,"Did utter forth a voice. Yes, thou must die.",,,,
,,1,10,,Thou art too noble to conserve a life,"You're too noble to try to save your life by lowering yourself to such **base appliances**, or ignoble subservience.",,,
